ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,RA_DEG,DEC_DEG,SEMI_MAJ_ARCSEC,SEMI_MIN_ARCSEC
1036,24d10m31.9s,15d46m42.0s,15,15,15,0,2,253,0.95,24.17552777777778,15.778333333333334,0.3144280583035005,0.3144280583035005
1037,24d10m31.9s,15d47m30.8s,41,33,38,10,4,-4,1.44,24.17552777777778,15.791888888888888,0.8594366926962348,0.6917417282677011
1038,24d10m31.9s,15d47m5.2s,24,23,24,0,4,191,0.34,24.17552777777778,15.784777777777778,0.5030848932856008,0.4821230227320341
1039,24d10m32.0s,15d45m49.4s,21,21,21,0,4,142,3.43,24.175555555555558,15.763722222222222,0.44019928162490074,0.44019928162490074
1040,24d10m32.0s,15d46m40.0s,8,7,8,0,2,249,1.04,24.175555555555558,15.777777777777779,0.1676949644285336,0.1467330938749669
1041,24d10m32.0s,15d45m47.9s,22,22,22,0,4,155,3.5,24.175555555555558,15.763305555555556,0.4611611521784674,0.4611611521784674
1042,24d10m32.1s,15d48m24.9s,104,87,98,-60,1,-134,4.01,24.175583333333336,15.806916666666668,2.1800345375709367,1.8236827381603031
1043,24d10m32.2s,15d46m41.5s,11,11,11,0,2,-254,0.98,24.175611111111113,15.778194444444445,0.2305805760892337,0.2305805760892337
1044,24d10m32.2s,15d47m27.6s,58,43,53,-80,4,-29,1.3,24.175611111111113,15.791,1.2157884921068687,0.9013604338033682
1045,24d10m32.2s,15d45m35.2s,31,31,31,0,4,269,4.11,24.175611111111113,15.759777777777778,0.6498179871605677,0.6498179871605677
1046,24d10m32.3s,15d48m16.5s,39,39,39,0,2,136,3.61,24.17563888888889,15.804583333333333,0.8175129515891013,0.8175129515891013
1047,24d10m32.3s,15d48m14.7s,22,22,22,0,2,120,3.52,24.17563888888889,15.804083333333335,0.4611611521784674,0.4611611521784674
1048,24d10m32.3s,15d46m46.7s,15,14,15,0,2,272,0.75,24.17563888888889,15.77963888888889,0.3144280583035005,0.2934661877499338
1049,24d10m32.4s,15d47m25.0s,14,14,14,90,4,-50,1.18,24.175666666666668,15.790277777777778,0.2934661877499338,0.2934661877499338
1050,24d10m32.5s,15d48m37.9s,37,37,37,0,1,-28,4.63,24.175694444444446,15.810527777777779,0.7755892104819679,0.7755892104819679
1051,24d10m32.5s,15d46m47.4s,16,15,16,0,2,276,0.72,24.175694444444446,15.779833333333334,0.3353899288570672,0.3144280583035005
1052,24d10m32.5s,15d46m40.3s,21,20,21,0,2,254,1.04,24.175694444444446,15.777861111111111,0.44019928162490074,0.41923741107133405
1053,24d10m32.6s,15d46m39.6s,13,12,13,0,2,253,1.07,24.175722222222223,15.777666666666667,0.2725043171963671,0.2515424466428004
1054,24d10m32.6s,15d47m21.4s,46,46,46,0,4,-83,1.01,24.175722222222223,15.789277777777778,0.9642460454640682,0.9642460454640682
1055,24d10m32.6s,15d47m29.0s,7,7,7,0,4,-16,1.36,24.175722222222223,15.79138888888889,0.1467330938749669,0.1467330938749669
1056,24d10m32.7s,15d48m21.3s,24,24,24,0,1,-165,3.84,24.17575,15.805916666666667,0.5030848932856008,0.5030848932856008
1057,24d10m32.7s,15d47m29.8s,16,16,16,90,4,-10,1.4,24.17575,15.791611111111111,0.3353899288570672,0.3353899288570672
1058,24d10m32.8s,15d48m35.5s,25,25,25,0,1,-50,4.51,24.17577777777778,15.809861111111111,0.5240467638391675,0.5240467638391675
1059,24d10m32.9s,15d47m5.9s,33,24,30,0,4,189,0.39,24.175805555555556,15.784972222222223,0.6917417282677011,0.5030848932856008
1060,24d10m32.9s,15d48m13.8s,24,24,24,0,2,112,3.48,24.175805555555556,15.803833333333333,0.5030848932856008,0.5030848932856008
1061,24d10m32.9s,15d47m40.9s,38,38,38,0,4,86,1.92,24.175805555555556,15.794694444444444,0.7965510810355346,0.7965510810355346
1062,24d10m32.9s,15d48m13.2s,26,26,26,0,2,107,3.46,24.175805555555556,15.803666666666667,0.5450086343927342,0.5450086343927342
1063,24d10m33.0s,15d47m24.4s,28,20,25,20,4,-55,1.16,24.175833333333333,15.790111111111111,0.5869323754998677,0.41923741107133405
1064,24d10m33.0s,15d47m28.8s,9,9,9,0,4,-16,1.36,24.175833333333333,15.791333333333332,0.1886568349821003,0.1886568349821003
1065,24d10m33.1s,15d46m55.4s,45,45,45,0,4,-258,0.43,24.17586111111111,15.782055555555557,0.9432841749105015,0.9432841749105015
1066,24d10m33.1s,15d48m14.6s,17,17,17,0,2,119,3.52,24.17586111111111,15.804055555555557,0.35635179941063394,0.35635179941063394
1067,24d10m33.3s,15d48m19.5s,45,45,45,0,2,164,3.76,24.17591666666667,15.805416666666668,0.9432841749105015,0.9432841749105015
1068,24d10m33.4s,15d46m46.6s,16,15,16,0,4,275,0.77,24.175944444444447,15.779611111111112,0.3353899288570672,0.3144280583035005
1069,24d10m33.4s,15d47m28.5s,16,13,15,0,4,-18,1.35,24.175944444444447,15.79125,0.3353899288570672,0.2725043171963671
1070,24d10m33.4s,15d47m1.6s,16,16,16,0,4,-226,0.35,24.175944444444447,15.783777777777777,0.3353899288570672,0.3353899288570672
1071,24d10m33.4s,15d47m8.6s,29,16,25,0,4,170,0.5,24.175944444444447,15.785722222222223,0.6078942460534343,0.3353899288570672
1072,24d10m33.5s,15d46m47.2s,20,13,18,0,4,272,0.75,24.175972222222224,15.77977777777778,0.41923741107133405,0.2725043171963671
1073,24d10m33.5s,15d46m54.1s,30,30,30,0,4,-259,0.48,24.175972222222224,15.781694444444446,0.628856116607001,0.628856116607001
1074,24d10m33.5s,15d45m43.6s,23,23,23,0,4,195,3.72,24.175972222222224,15.76211111111111,0.4821230227320341,0.4821230227320341
1075,24d10m33.5s,15d47m56.4s,30,30,30,0,2,-44,2.66,24.175972222222224,15.799,0.628856116607001,0.628856116607001
1076,24d10m33.6s,15d46m1.9s,40,40,40,0,4,35,2.85,24.176000000000002,15.767194444444446,0.8384748221426681,0.8384748221426681
1077,24d10m33.7s,15d47m29.6s,11,7,10,0,4,-8,1.41,24.17602777777778,15.791555555555556,0.2305805760892337,0.1467330938749669
1078,24d10m33.8s,15d48m9.8s,242,178,221,-30,2,76,3.3,24.176055555555557,15.802722222222222,5.072772673963142,3.731212958534873
1079,24d10m33.8s,15d46m43.0s,29,24,28,0,4,270,0.94,24.176055555555557,15.778611111111111,0.6078942460534343,0.5030848932856008
1080,24d10m33.8s,15d47m58.1s,24,22,24,90,2,-28,2.74,24.176055555555557,15.799472222222223,0.5030848932856008,0.4611611521784674
1081,24d10m33.9s,15d47m31.4s,15,14,14,90,4,7,1.49,24.176083333333334,15.792055555555555,0.3144280583035005,0.2934661877499338
1082,24d10m33.9s,15d46m3.7s,61,61,61,0,4,21,2.76,24.176083333333334,15.767694444444444,1.2786741037675688,1.2786741037675688
1083,24d10m33.9s,15d46m40.2s,31,21,28,0,4,261,1.06,24.176083333333334,15.777833333333334,0.6498179871605677,0.44019928162490074
1084,24d10m34.2s,15d48m12.5s,35,35,35,0,2,100,3.43,24.176166666666667,15.803472222222222,0.7336654693748346,0.7336654693748346
1085,24d10m34.3s,15d47m41.5s,37,37,37,0,4,92,1.96,24.176194444444445,15.79486111111111,0.7755892104819679,0.7755892104819679
1086,24d10m34.3s,15d45m48.3s,123,91,112,0,4,154,3.5,24.176194444444445,15.763416666666666,2.578310078088704,1.9075302203745699
1087,24d10m34.4s,15d47m24.6s,15,14,15,90,4,-53,1.19,24.176222222222222,15.790166666666666,0.3144280583035005,0.2934661877499338
1088,24d10m34.4s,15d48m42.3s,34,34,34,0,1,4,4.84,24.176222222222222,15.81175,0.7127035988212679,0.7127035988212679
1089,24d10m34.5s,15d47m7.9s,23,23,23,0,4,-181,0.51,24.17625,15.785527777777778,0.4821230227320341,0.4821230227320341
1090,24d10m34.5s,15d46m46.8s,20,17,19,0,4,265,0.79,24.17625,15.779666666666667,0.41923741107133405,0.35635179941063394
1091,24d10m34.5s,15d47m19.1s,58,57,57,0,4,99,0.94,24.17625,15.788638888888888,1.2157884921068687,1.194826621553302
1092,24d10m34.5s,15d46m46.0s,28,16,24,0,4,266,0.82,24.17625,15.779444444444445,0.5869323754998677,0.3353899288570672
1093,24d10m34.5s,15d46m56.2s,22,22,22,0,4,-243,0.46,24.17625,15.782277777777779,0.4611611521784674,0.4611611521784674
1094,24d10m34.6s,15d46m43.6s,30,26,29,0,4,264,0.93,24.17627777777778,15.778777777777778,0.628856116607001,0.5450086343927342
1095,24d10m34.6s,15d47m27.2s,69,69,69,0,4,-30,1.31,24.17627777777778,15.790888888888889,1.4463690681961026,1.4463690681961026
1096,24d10m34.7s,15d46m48.5s,27,27,27,0,4,-260,0.72,24.176305555555558,15.78013888888889,0.565970504946301,0.565970504946301
1097,24d10m34.8s,15d48m17.0s,33,33,33,0,2,141,3.64,24.176333333333336,15.804722222222223,0.6917417282677011,0.6917417282677011
1098,24d10m34.9s,15d47m30.7s,30,29,30,90,4,3,1.47,24.176361111111113,15.79186111111111,0.628856116607001,0.6078942460534343
1099,24d10m35.0s,15d46m5.1s,40,40,40,0,4,14,2.7,24.17638888888889,15.768083333333335,0.8384748221426681,0.8384748221426681
1100,24d10m35.1s,15d48m13.5s,22,21,22,90,2,110,3.48,24.176416666666668,15.80375,0.4611611521784674,0.44019928162490074
1101,24d10m35.1s,15d47m56.0s,33,19,28,0,2,-43,2.65,24.176416666666668,15.79888888888889,0.6917417282677011,0.3982755405177673
1102,24d10m35.1s,15d46m22.4s,79,79,79,0,4,-124,1.9,24.176416666666668,15.77288888888889,1.6559877737317696,1.6559877737317696
1103,24d10m35.2s,15d45m9.6s,36,36,36,0,2,-231,5.34,24.176444444444446,15.752666666666666,0.7546273399284013,0.7546273399284013
1104,24d10m35.2s,15d47m25.5s,20,18,19,90,4,-43,1.24,24.176444444444446,15.790416666666667,0.41923741107133405,0.3773136699642006
1105,24d10m35.2s,15d46m53.7s,24,24,24,0,4,-247,0.55,24.176444444444446,15.781583333333334,0.5030848932856008,0.5030848932856008
1106,24d10m35.2s,15d46m44.5s,32,27,30,0,4,260,0.9,24.176444444444446,15.77902777777778,0.6707798577141344,0.565970504946301
1107,24d10m35.2s,15d46m20.8s,40,40,40,0,4,-110,1.97,24.176444444444446,15.772444444444446,0.8384748221426681,0.8384748221426681
1108,24d10m35.4s,15d47m29.8s,18,12,16,-40,4,-7,1.43,24.1765,15.791611111111111,0.3773136699642006,0.2515424466428004
1109,24d10m35.6s,15d46m49.1s,25,19,23,0,4,251,0.72,24.176555555555556,15.780305555555556,0.5240467638391675,0.3982755405177673
1110,24d10m35.7s,15d46m50.0s,28,27,28,0,4,249,0.7,24.176583333333333,15.780555555555557,0.5869323754998677,0.565970504946301
1111,24d10m35.7s,15d47m31.4s,19,19,19,90,4,7,1.51,24.176583333333333,15.792055555555555,0.3982755405177673,0.3982755405177673
1112,24d10m35.7s,15d48m15.5s,18,18,18,0,2,128,3.58,24.176583333333333,15.804305555555556,0.3773136699642006,0.3773136699642006
1113,24d10m35.8s,15d46m29.0s,32,22,29,-65,4,-172,1.6,24.17661111111111,15.774722222222223,0.6707798577141344,0.4611611521784674
1114,24d10m35.8s,15d46m48.4s,19,13,17,0,4,251,0.76,24.17661111111111,15.780111111111111,0.3982755405177673,0.2725043171963671
1115,24d10m35.8s,15d47m0.1s,27,27,27,0,4,-215,0.46,24.17661111111111,15.78336111111111,0.565970504946301,0.565970504946301
1116,24d10m35.8s,15d46m46.1s,39,33,37,0,4,254,0.85,24.17661111111111,15.779472222222223,0.8175129515891013,0.6917417282677011
1117,24d10m35.8s,15d47m58.9s,158,126,147,-30,2,-16,2.8,24.17661111111111,15.799694444444444,3.3119755474635393,2.6411956897494044
1118,24d10m35.8s,15d46m47.7s,23,19,21,0,4,252,0.79,24.17661111111111,15.779916666666667,0.4821230227320341,0.3982755405177673
1119,24d10m35.8s,15d47m17.6s,41,40,40,0,4,110,0.91,24.17661111111111,15.788222222222222,0.8594366926962348,0.8384748221426681
1120,24d10m35.9s,15d46m38.2s,17,16,17,90,4,-237,1.19,24.17663888888889,15.777277777777778,0.35635179941063394,0.3353899288570672
1121,24d10m35.9s,15d46m0.3s,27,27,27,0,4,56,2.94,24.17663888888889,15.76675,0.565970504946301,0.565970504946301
1122,24d10m36.1s,15d47m28.7s,27,27,27,0,4,-15,1.4,24.176694444444447,15.791305555555555,0.565970504946301,0.565970504946301
1123,24d10m36.1s,15d46m38.8s,24,23,23,90,4,-238,1.16,24.176694444444447,15.777444444444445,0.5030848932856008,0.4821230227320341
1124,24d10m36.1s,15d46m3.4s,33,33,33,0,4,33,2.8,24.176694444444447,15.767611111111112,0.6917417282677011,0.6917417282677011
1125,24d10m36.2s,15d46m57.1s,34,34,34,0,4,-227,0.51,24.176722222222224,15.782527777777778,0.7127035988212679,0.7127035988212679
1126,24d10m36.2s,15d45m52.7s,296,251,281,-50,4,119,3.3,24.176722222222224,15.76463888888889,6.2047136838557435,5.261429508945242
1127,24d10m36.2s,15d47m30.5s,23,23,23,0,4,2,1.48,24.176722222222224,15.791805555555555,0.4821230227320341,0.4821230227320341
1128,24d10m36.2s,15d46m41.1s,27,19,24,0,4,245,1.06,24.176722222222224,15.778083333333335,0.565970504946301,0.3982755405177673
1129,24d10m36.2s,15d47m5.2s,67,67,67,0,4,-192,0.51,24.176722222222224,15.784777777777778,1.404445327088969,1.404445327088969
1130,24d10m36.2s,15d46m30.0s,21,21,21,0,4,-178,1.56,24.176722222222224,15.775,0.44019928162490074,0.44019928162490074
1131,24d10m36.3s,15d47m7.6s,26,26,26,0,4,-181,0.57,24.176750000000002,15.785444444444444,0.5450086343927342,0.5450086343927342
1132,24d10m36.5s,15d46m40.1s,36,29,33,0,4,-240,1.11,24.176805555555557,15.777805555555556,0.7546273399284013,0.6078942460534343
1133,24d10m36.5s,15d46m44.5s,38,38,38,0,4,-249,0.93,24.176805555555557,15.77902777777778,0.7965510810355346,0.7965510810355346
1134,24d10m36.5s,15d46m42.6s,64,52,60,0,4,246,1.01,24.176805555555557,15.778500000000001,1.3415597154282688,1.0900172687854683
1135,24d10m36.6s,15d46m58.2s,18,18,18,0,4,-219,0.51,24.176833333333335,15.782833333333334,0.3773136699642006,0.3773136699642006
1136,24d10m36.6s,15d46m37.9s,24,19,22,70,4,-231,1.21,24.176833333333335,15.777194444444445,0.5030848932856008,0.3982755405177673
1137,24d10m36.6s,15d46m53.7s,39,39,39,0,4,-236,0.61,24.176833333333335,15.781583333333334,0.8175129515891013,0.8175129515891013
1138,24d10m36.7s,15d45m7.6s,47,47,47,0,2,-209,5.44,24.176861111111112,15.75211111111111,0.9852079160176349,0.9852079160176349
1139,24d10m36.7s,15d46m28.5s,24,24,24,90,4,-164,1.63,24.176861111111112,15.774583333333334,0.5030848932856008,0.5030848932856008
1140,24d10m36.9s,15d45m9.3s,42,42,42,0,2,-223,5.36,24.176916666666667,15.752583333333334,0.8803985632498015,0.8803985632498015
1141,24d10m36.9s,15d46m26.2s,20,20,20,0,4,-146,1.74,24.176916666666667,15.773944444444446,0.41923741107133405,0.41923741107133405
1142,24d10m36.9s,15d46m9.2s,31,31,31,0,4,-11,2.53,24.176916666666667,15.769222222222224,0.6498179871605677,0.6498179871605677
1143,24d10m37.0s,15d46m32.5s,55,48,53,0,4,-193,1.46,24.176944444444445,15.775694444444445,1.1529028804461687,1.0061697865712016
1144,24d10m37.0s,15d46m40.8s,21,20,21,90,4,-238,1.09,24.176944444444445,15.778,0.44019928162490074,0.41923741107133405
1145,24d10m37.2s,15d48m21.8s,19,19,19,0,1,-178,3.88,24.177,15.806055555555556,0.3982755405177673,0.3982755405177673
1146,24d10m37.3s,15d46m49.0s,57,57,57,0,4,-237,0.78,24.17702777777778,15.780277777777778,1.194826621553302,1.194826621553302
1147,24d10m37.3s,15d46m58.8s,16,16,16,0,4,-211,0.54,24.17702777777778,15.783000000000001,0.3353899288570672,0.3353899288570672
1148,24d10m37.4s,15d46m43.4s,22,16,20,0,4,240,0.99,24.177055555555558,15.778722222222223,0.4611611521784674,0.3353899288570672
1149,24d10m37.5s,15d46m28.2s,6,6,6,90,4,-159,1.66,24.177083333333336,15.774500000000002,0.1257712233214002,0.1257712233214002
1150,24d10m37.5s,15d47m31.5s,28,28,28,0,4,11,1.55,24.177083333333336,15.792083333333332,0.5869323754998677,0.5869323754998677
1151,24d10m37.5s,15d46m44.6s,15,14,15,0,4,240,0.95,24.177083333333336,15.779055555555557,0.3144280583035005,0.2934661877499338
1152,24d10m37.6s,15d46m27.3s,39,39,39,0,4,-151,1.7,24.177111111111113,15.77425,0.8175129515891013,0.8175129515891013
1153,24d10m37.7s,15d48m13.7s,34,25,31,40,2,112,3.5,24.17713888888889,15.803805555555556,0.7127035988212679,0.5240467638391675
1154,24d10m37.7s,15d46m28.3s,20,20,20,0,4,-237,0.98,24.17713888888889,15.774527777777779,0.41923741107133405,0.41923741107133405
1155,24d10m37.9s,15d46m44.1s,26,26,26,0,4,9,1.52,24.177194444444446,15.778916666666667,0.5450086343927342,0.5450086343927342
1156,24d10m38.0s,15d47m30.8s,34,34,34,0,4,-208,0.58,24.177222222222223,15.791888888888888,0.7127035988212679,0.7127035988212679
1157,24d10m38.1s,15d46m57.9s,30,21,27,90,4,-229,1.11,24.17725,15.78275,0.628856116607001,0.44019928162490074
1158,24d10m38.2s,15d46m41.0s,14,13,14,0,4,-154,1.68,24.17727777777778,15.778055555555556,0.2934661877499338,0.2725043171963671
1159,24d10m38.2s,15d46m28.0s,28,28,28,0,4,-216,0.63,24.17727777777778,15.774444444444445,0.5869323754998677,0.5869323754998677
1160,24d10m38.3s,15d46m55.6s,65,53,61,0,4,-30,1.33,24.177305555555556,15.782111111111112,1.3625215859818356,1.1109791393390354
1161,24d10m38.4s,15d47m26.4s,30,30,30,0,2,135,3.63,24.177333333333333,15.790666666666667,0.628856116607001,0.628856116607001
1162,24d10m38.6s,15d48m16.2s,12,12,12,0,2,106,3.47,24.17738888888889,15.8045,0.2515424466428004,0.2515424466428004
1163,24d10m38.6s,15d48m12.9s,12,12,12,0,4,231,0.94,24.17738888888889,15.803583333333334,0.2515424466428004,0.2515424466428004
1164,24d10m38.6s,15d46m45.6s,33,33,33,0,4,-227,0.86,24.17738888888889,15.779333333333334,0.6917417282677011,0.6917417282677011
1165,24d10m38.7s,15d46m47.9s,39,39,39,0,4,-210,1.3,24.17741666666667,15.779972222222224,0.8175129515891013,0.8175129515891013
1166,24d10m38.7s,15d46m36.9s,46,31,41,0,4,68,1.14,24.17741666666667,15.776916666666667,0.9642460454640682,0.6498179871605677
1167,24d10m38.7s,15d47m21.5s,37,37,37,0,4,-228,1.04,24.17741666666667,15.789305555555556,0.7755892104819679,0.7755892104819679
1168,24d10m38.7s,15d46m43.2s,68,68,68,0,4,-221,0.76,24.17741666666667,15.778666666666668,1.4254071976425358,1.4254071976425358
1169,24d10m38.8s,15d46m51.2s,13,12,13,0,4,231,0.97,24.177444444444447,15.78088888888889,0.2725043171963671,0.2515424466428004
1170,24d10m38.8s,15d46m45.1s,33,33,33,0,4,-114,0.89,24.177444444444447,15.779194444444446,0.6917417282677011,0.6917417282677011
1171,24d10m38.8s,15d47m15.2s,26,25,26,0,4,229,0.99,24.177444444444447,15.787555555555555,0.5450086343927342,0.5240467638391675
1172,24d10m38.9s,15d46m44.6s,30,30,30,0,4,-214,0.67,24.177472222222224,15.779055555555557,0.628856116607001,0.628856116607001
1173,24d10m38.9s,15d46m54.8s,35,35,35,0,1,-107,4.32,24.177472222222224,15.78188888888889,0.7336654693748346,0.7336654693748346
1174,24d10m38.9s,15d48m30.7s,13,11,12,-70,4,-146,1.72,24.177472222222224,15.808527777777778,0.2725043171963671,0.2305805760892337
1175,24d10m38.9s,15d46m27.3s,10,10,10,90,4,-152,1.69,24.177472222222224,15.77425,0.20961870553566703,0.20961870553566703
1176,24d10m38.9s,15d46m28.1s,14,14,14,0,4,-55,1.2,24.177472222222224,15.774472222222222,0.2934661877499338,0.2934661877499338
1177,24d10m39.0s,15d47m23.0s,102,63,89,20,4,-14,1.42,24.177500000000002,15.789722222222222,2.1381107964638035,1.3205978448747022
1178,24d10m39.0s,15d47m28.2s,28,28,28,0,4,10,1.55,24.177500000000002,15.791166666666667,0.5869323754998677,0.5869323754998677
1179,24d10m39.0s,15d47m31.0s,36,36,36,0,4,-208,0.65,24.177500000000002,15.791944444444445,0.7546273399284013,0.7546273399284013
1180,24d10m39.1s,15d46m56.2s,18,14,16,90,4,-58,1.19,24.17752777777778,15.782277777777779,0.3773136699642006,0.2934661877499338
1181,24d10m39.3s,15d47m22.5s,21,18,20,90,2,102,3.45,24.177583333333335,15.789583333333333,0.44019928162490074,0.3773136699642006
1182,24d10m39.3s,15d48m12.3s,35,33,34,0,4,-221,1.08,24.177583333333335,15.803416666666667,0.7336654693748346,0.6917417282677011
1183,24d10m39.4s,15d46m42.5s,18,13,16,-70,4,-52,1.22,24.177611111111112,15.778472222222224,0.3773136699642006,0.2725043171963671
1184,24d10m39.5s,15d47m23.1s,52,52,52,0,4,41,2.81,24.17763888888889,15.78975,1.0900172687854683,1.0900172687854683
1185,24d10m39.6s,15d46m3.7s,20,15,18,0,4,222,0.95,24.177666666666667,15.767694444444444,0.41923741107133405,0.3144280583035005
1186,24d10m39.6s,15d46m46.3s,13,12,13,90,4,-33,1.32,24.177666666666667,15.779527777777778,0.2725043171963671,0.2515424466428004
1187,24d10m39.6s,15d47m25.4s,15,14,15,0,4,222,0.98,24.177666666666667,15.790388888888888,0.3144280583035005,0.2934661877499338
1188,24d10m39.7s,15d46m45.4s,35,15,29,0,4,198,0.66,24.177694444444445,15.779277777777779,0.7336654693748346,0.3144280583035005
1189,24d10m39.7s,15d46m57.3s,64,64,64,0,2,121,3.55,24.177694444444445,15.782583333333335,1.3415597154282688,1.3415597154282688
1190,24d10m39.8s,15d48m14.3s,13,11,12,90,4,6,1.54,24.177722222222222,15.803972222222223,0.2725043171963671,0.2305805760892337
1191,24d10m39.8s,15d47m30.5s,18,18,18,90,4,-58,1.19,24.177722222222222,15.791805555555555,0.3773136699642006,0.3773136699642006
1192,24d10m39.9s,15d47m22.1s,15,11,13,0,4,0,1.51,24.17775,15.789472222222223,0.3144280583035005,0.2305805760892337
1193,24d10m39.9s,15d47m29.8s,32,28,31,90,4,-25,1.37,24.17775,15.791611111111111,0.6707798577141344,0.5869323754998677
1194,24d10m40.3s,15d47m26.2s,42,40,42,0,4,189,0.67,24.177861111111113,15.790611111111112,0.8803985632498015,0.8384748221426681
1195,24d10m40.3s,15d46m58.6s,29,29,29,0,4,249,3.98,24.177861111111113,15.782944444444444,0.6078942460534343,0.6078942460534343
1196,24d10m40.4s,15d45m38.9s,29,29,29,0,4,-137,0.8,24.17788888888889,15.760805555555555,0.6078942460534343,0.6078942460534343
1197,24d10m40.5s,15d47m10.5s,30,30,30,0,4,-215,1.04,24.17791666666667,15.786249999999999,0.628856116607001,0.628856116607001
1198,24d10m40.5s,15d46m44.4s,29,29,29,0,4,79,3.02,24.17791666666667,15.779000000000002,0.6078942460534343,0.6078942460534343
1199,24d10m40.5s,15d45m59.4s,32,32,32,0,4,258,4.03,24.17791666666667,15.7665,0.6707798577141344,0.6707798577141344
